FOODID;FOODUNIT;MASS
32957;PORTL;40,00
32958;PORT1000KJ;97,14
32958;KPL_VALM;20,00
32958;KPL_M;20,00
32958;PORTS;20,00
32958;PORTM;30,00
32958;PORTL;40,00
32959;PORT1000KJ;94,19
32959;KPL_VALM;32,10
32959;KPL_M;20,00
32959;PORTS;20,00
32959;PORTM;30,00
32959;PORTL;40,00
32960;PORT1000KJ;101,04
32960;KPL_VALM;33,30
32960;KPL_M;20,00
32960;PORTL;40,00
32960;PORTM;30,00
32960;PORTS;20,00
32961;PORT1000KJ;85,83
32961;KPL_VALM;26,70
32961;KPL_M;20,00
32961;PORTS;20,00
32961;PORTM;30,00
32961;PORTL;40,00
32962;PORT1000KJ;90,43
32962;KPL_VALM;27,50
32962;KPL_M;30,00
32962;PORTS;20,00
32962;PORTM;35,00
32962;PORTL;50,00
32963;KPL_M;17,00
32963;KPL_S;13,00
32963;PORT1000KJ;46,89
32963;PORTS;15,00
32963;PORTM;30,00
32963;PORTL;75,00
32964;PORT1000KJ;94,01
32964;KPL_M;30,00
32964;PORTS;20,00
32964;PORTM;35,00
32964;PORTL;50,00
32965;PORT1000KJ;92,58
32965;KPL_M;30,00
32965;KPL_VALM;31,00
32965;PORTL;50,00
32965;PORTM;35,00
32965;PORTS;20,00
32966;PORT1000KJ;82,42
32966;KPL_M;20,00
32966;KPL_VALM;33,00
32966;PORTL;40,00
32966;PORTM;30,00
32966;PORTS;20,00
32968;PORT1000KJ;93,47
32968;KPL_S;20,00
32968;KPL_M;40,00
32968;KPL_L;50,00
32968;PORTS;35,00
32968;PORTM;55,00
32968;PORTL;105,00
32970;PORT1000KJ;79,15
32970;KPL_L;50,00
32970;KPL_M;40,00
32970;KPL_S;20,00
32970;PORTL;105,00
32970;PORTM;55,00
32970;PORTS;35,00
32971;PORT1000KJ;91,15
32971;PORTL;200,00
32971;PORTM;100,00
32971;PORTS;50,00
32972;PORTL;200,00
32972;PORTM;100,00
32972;PORTS;50,00
32972;PORT1000KJ;92,52
32973;PORT1000KJ;260,25
32973;KPL_M;85,00
32973;PORTS;85,00
32973;PORTM;170,00
32973;PORTL;250,00
32974;PORT1000KJ;49,17
32974;PORTL;35,00
32974;PORTM;14,00
32974;PORTS;7,00
32975;PORT1000KJ;94,15
32975;KPL_M;20,00
32975;KPL_VALM;33,30
32975;PORTL;40,00
32975;PORTM;30,00
32975;PORTS;20,00
32976;PORT1000KJ;87,98
32976;KPL_M;20,00
32976;KPL_VALM;25,00
32976;PORTL;40,00
32976;PORTM;30,00
32976;PORTS;20,00
32977;PORT1000KJ;94,41
32977;KPL_M;20,00
32977;KPL_VALM;33,30
32977;PORTL;40,00
32977;PORTM;30,00
32977;PORTS;20,00
32978;PORT1000KJ;94,15
32978;KPL_M;20,00
32978;KPL_VALM;50,00
32978;PORTL;40,00
32978;PORTM;30,00
32978;PORTS;20,00
32979;PORT1000KJ;87,60
32979;KPL_VALM;36,00
32979;KPL_M;20,00
32979;PORTS;20,00
32979;PORTM;30,00
32979;PORTL;40,00
32980;PORT1000KJ;82,55
32980;KPL_S;30,00
32980;KPL_M;50,00
32980;KPL_L;70,00
32980;KPL_VALM;45,00
32980;PORTL;90,00
32980;PORTM;45,00
32980;PORTS;30,00
32981;PORT1000KJ;69,68
32981;KPL_L;20,00
32981;KPL_M;15,00
32981;KPL_S;10,00
32981;PORTS;20,00
32981;PORTM;35,00
32981;PORTL;50,00
32982;PORT1000KJ;52,95
32982;KPL_M;14,00
32982;PORTL;70,00
32982;PORTM;28,00
32982;PORTS;14,00
32983;PORTL;70,00
32983;PORTM;28,00
32983;PORTS;14,00
32983;PORT1000KJ;54,56
32983;KPL_M;14,00
32984;PORT1000KJ;66,64
32984;KPL_VALM;17,00
32984;PORTL;50,00
32984;PORTM;35,00
32984;PORTS;20,00
32985;PORT1000KJ;48,42
32985;KPL_M;5,00
32985;PORTM;13,00
32985;PORTS;5,00
32985;PORTL;25,00
32986;PORT1000KJ;49,32
32986;KPL_M;5,00
32986;PORTM;13,00
32986;PORTS;5,00
32986;PORTL;25,00
32987;PORTS;10,00
32987;PORT1000KJ;43,11
32987;KPL_M;10,00
32987;PORTL;50,00
32987;PORTM;20,00
32988;KPL_L;90,00
32988;PORT1000KJ;143,88
32988;KPL_S;35,00
32988;KPL_M;60,00
32988;PORTS;40,00
32988;PORTM;80,00
32988;PORTL;130,00
32989;KPL_L;90,00
32989;PORT1000KJ;146,45
32989;KPL_M;60,00
32989;KPL_S;35,00
32989;PORTL;130,00
32989;PORTM;80,00
32989;PORTS;40,00
32990;KPL_L;90,00
32990;PORT1000KJ;140,18
32990;KPL_M;60,00
32990;KPL_S;35,00
32990;PORTL;130,00
32990;PORTM;80,00
32990;PORTS;40,00
32991;PORT1000KJ;55,93
32991;KPL_M;5,00
32991;PORTS;5,00
32991;PORTL;25,00
32991;PORTM;10,00
32992;PORTL;75,00
32992;KPL_M;15,00
32992;PORT1000KJ;50,12
32992;PORTS;15,00
32992;PORTM;30,00
32993;KPL_M;19,00
32993;PORTS;20,00
32993;PORTM;40,00
32993;PORTL;100,00
32993;PORT1000KJ;47,21
32994;PORT1000KJ;74,63
32994;KPL_S;40,00
32994;KPL_M;80,00
32994;KPL_L;105,00
32994;PORTS;35,00
32994;PORTM;55,00
32994;PORTL;105,00
32995;PORT1000KJ;207,09
32995;PORTS;250,00
32995;PORTM;300,00
32995;PORTL;350,00
32996;PORT1000KJ;173,22
32996;PORTS;250,00
32996;PORTM;300,00
32996;PORTL;350,00
32997;KPL_VALM;35,00
32997;PORT1000KJ;46,13
32997;KPL_M;35,00
32997;PORTL;70,00
32997;PORTM;35,00
32997;PORTS;17,50
32998;KPL_VALM;10,00
32998;PORT1000KJ;50,17
32998;PORTS;10,00
32998;PORTM;20,00
32998;PORTL;50,00
32999;PORT1000KJ;46,02
32999;KPL_VALM;27,00
32999;PORTS;13,50
32999;PORTM;27,00
32999;PORTL;80,00
33000;PORT1000KJ;43,38
33000;KPL_VALM;25,00
33000;PORTS;12,50
33000;PORTM;25,00
33000;PORTL;75,00
33001;PORT1000KJ;61,99
33001;PORTM;30,00
33001;PORTS;25,00
33001;PORTL;35,00
33002;PORT1000KJ;51,90
33002;RKL;3,00
33002;DL;15,00
33002;PORTL;35,00
33002;PORTM;30,00
33002;PORTS;25,00
33003;PORT1000KJ;60,67
33003;DL;13,00
33003;PORTL;35,00
33003;PORTM;30,00
33003;PORTS;25,00
33005;PORT1000KJ;61,96
33005;DL;13,00
33005;PORTL;35,00
33005;PORTM;30,00
33005;PORTS;25,00
33006;PORTM;30,00
33006;PORT1000KJ;66,53
33006;PORTS;25,00
33006;PORTL;35,00
33009;PORT1000KJ;65,64
33009;KPL_S;50,00
33009;KPL_M;90,00
33009;KPL_L;130,00
33009;PORTS;80,00
33009;PORTM;120,00
33009;PORTL;160,00
33010;PORT1000KJ;60,53
33010;PORTL;35,00
33010;PORTM;30,00
33010;PORTS;25,00
33011;PORTS;25,00
33011;PORTM;30,00
33011;PORT1000KJ;56,82
33011;PORTL;35,00
33012;PORT1000KJ;57,69
33012;DL;13,00
33012;PORTL;35,00
33012;PORTM;30,00
33012;PORTS;25,00
33013;PORT1000KJ;61,76
33013;DL;13,00
33013;PORTL;35,00
33013;PORTM;30,00
33013;PORTS;25,00
33014;PORT1000KJ;102,08
33014;KPL_VALM;220,00
33014;PORTS;75,00
33014;PORTL;350,00
33014;PORTM;220,00
33015;PORT1000KJ;155,90
33015;PORTS;300,00
33015;PORTM;350,00
33015;PORTL;400,00
33016;PORT1000KJ;422,33
33016;DL;100,00
33016;RKL;15,00
33016;PORTS;200,00
33016;PORTM;350,00
33016;PORTL;400,00
33017;PORT1000KJ;368,46
33017;DL;100,00
33017;RKL;15,00
33017;TL;5,00
33017;PORTS;150,00
33017;PORTM;250,00
33017;PORTL;350,00
33020;PORTS;10,00
33020;PORTM;20,00
33020;PORTL;50,00
33020;PORT1000KJ;126,05
33020;KPL_VALM;400,00
33020;TL;5,00
33020;RKL;15,00
33020;DL;100,00
33021;PORT1000KJ;126,31
33021;DL;100,00
33021;RKL;15,00
33021;TL;5,00
33021;KPL_VALM;400,00
33021;PORTS;5,00
33021;PORTM;15,00
33021;PORTL;30,00
33022;PORT1000KJ;202,04
33022;DL;100,00
33022;RKL;15,00
33022;TL;5,00
33022;KPL_VALM;400,00
33022;PORTS;5,00
33022;PORTM;15,00
33022;PORTL;30,00
33023;PORT1000KJ;291,73
33023;KPL_M;180,00
33023;PORTS;1,00
33023;PORTM;2,00
33023;PORTL;3,00
33024;PORT1000KJ;760,80
33024;KPL_S;2,00
33024;KPL_M;5,00
33024;KPL_L;10,00
33024;PORTS;2,00
33024;PORTL;15,00
33024;PORTM;5,00
33026;PORT1000KJ;187,45
33026;PORTS;40,00
33026;PORTM;100,00
33026;PORTL;200,00
33027;PORT1000KJ;115,98
33027;KPL_M;15,00
33027;PORTS;90,00
33027;PORTM;120,00
33027;PORTL;150,00
33028;PORT1000KJ;98,65
33028;PORTL;150,00
33028;PORTM;120,00
33028;PORTS;90,00
33028;KPL_M;15,00
33029;PORT1000KJ;182,45
33029;KPL_VALM;350,00
33029;PORTS;250,00
33029;PORTM;300,00
33029;PORTL;350,00
33030;PORT1000KJ;167,22
33030;KPL_VALM;400,00
33030;PORTS;250,00
33030;PORTM;300,00
33030;PORTL;350,00
33031;KPL_VALM;400,00
33031;PORT1000KJ;166,32
33031;PORTS;250,00
33031;PORTM;300,00
33031;PORTL;350,00
33032;PORT1000KJ;137,27
33032;KPL_VALM;20,00
33032;PORTS;100,00
33032;PORTM;150,00
33032;PORTL;200,00
33033;PORT1000KJ;117,58
33033;PORTS;100,00
33033;KPL_M;15,00
33033;PORTM;150,00
33033;PORTL;200,00
33034;PORT1000KJ;81,12
33034;KPL_VALM;110,00
33034;PORTS;55,00
33034;PORTM;110,00
33034;PORTL;220,00
33035;PORT1000KJ;77,06
33035;KPL_VALM;150,00
33035;PORTL;300,00
33035;PORTS;75,00
33035;PORTM;150,00
33036;PORT1000KJ;100,45
33036;KPL_M;100,00
33036;PORTS;100,00
33036;PORTM;150,00
33036;PORTL;225,00
33038;KPL_S;200,00
33038;PORT1000KJ;327,23
33038;KPL_M;240,00
33038;KPL_L;320,00
33038;PORTS;100,00
33038;PORTM;240,00
33038;PORTL;350,00
33040;PORT1000KJ;150,01
33040;PORTS;100,00
33040;PORTL;150,00
33040;PORTM;120,00
33042;PORTS;150,00
33042;PORTM;200,00
33042;PORTL;250,00
33042;PORT1000KJ;356,70
33042;TL;5,00
33042;RKL;15,00
33042;DL;100,00
33043;PORT1000KJ;303,99
33043;KPL_M;115,00
33043;PORTS;110,00
33043;PORTL;330,00
33043;PORTM;225,00
33044;PORT1000KJ;199,80
33044;PORTL;200,00
33044;PORTM;150,00
33044;PORTS;100,00
33045;PORTS;150,00
33045;PORTM;200,00
33045;PORTL;250,00
33045;PORT1000KJ;168,73
33045;DL;100,00
33045;RKL;15,00
33046;PORTM;30,00
33046;PORTL;60,00
33046;PORT1000KJ;109,87
33046;KPL_S;20,00
33046;KPL_M;40,00
33046;KPL_L;80,00
33046;PORTS;15,00
33047;PORT1000KJ;177,54
33047;DL;100,00
33047;RKL;15,00
33047;TL;5,00
33047;PORTS;25,00
33047;PORTM;50,00
33047;PORTL;100,00
33048;PORT1000KJ;290,94
33048;DL;100,00
33048;RKL;15,00
33048;TL;5,00
33048;PORTS;25,00
33048;PORTM;50,00
33048;PORTL;100,00
33049;PORT1000KJ;425,77
33049;DL;100,00
33049;RKL;15,00
33049;TL;5,00
33049;PORTS;25,00
33049;PORTM;50,00
33049;PORTL;100,00
33050;PORT1000KJ;224,59
33050;DL;100,00
33050;RKL;15,00
33050;TL;5,00
33050;PORTS;100,00
33050;PORTM;150,00
33050;PORTL;200,00
33055;PORT1000KJ;267,50
33055;KPL_M;550,00
33055;PORTS;120,00
33055;PORTM;200,00
33055;PORTL;300,00
33056;PORT1000KJ;266,57
33056;KPL_M;550,00
33056;PORTS;120,00
33056;PORTM;200,00
33056;PORTL;300,00
33057;PORT1000KJ;257,79
33057;KPL_M;550,00
33057;PORTS;120,00
33057;PORTM;200,00
33057;PORTL;300,00
33059;PORT1000KJ;97,00
33059;KPL_VALM;33,00
33059;PORTL;40,00
33059;PORTM;30,00
33059;PORTS;20,00
33060;PORT1000KJ;88,59
33060;PORTS;20,00
33060;PORTM;40,00
33060;PORTL;60,00
33061;PORT1000KJ;167,66
33061;PORTS;120,00
33061;PORTM;160,00
33061;PORTL;200,00
33062;PORT1000KJ;109,10
33062;PORTS;100,00
33062;PORTL;300,00
33062;PORTM;150,00
33063;PORT1000KJ;170,07
33063;PORTS;300,00
33063;PORTL;400,00
33063;PORTM;350,00
33064;PORTM;110,00
33064;PORT1000KJ;116,08
33064;DL;80,00
33064;RKL;12,00
33064;PORTS;70,00
33064;PORTL;150,00
33065;PORT1000KJ;71,37
33065;PORTS;20,00
33065;PORTM;40,00
33065;PORTL;60,00
33066;PORTM;170,00
33066;PORTS;100,00
33066;PORT1000KJ;133,33
33066;KPL_M;150,00
33066;PORTL;300,00
33067;PORT1000KJ;79,06
33067;PORTS;20,00
33067;PORTM;40,00
33067;PORTL;60,00
33068;PORT1000KJ;297,55
33068;PORTS;25,00
33068;PORTM;80,00
33068;PORTL;105,00
33069;PORT1000KJ;48,19
33069;KPL_M;0,10
33069;DL;3,00
33069;RKL;0,50
33069;PORTS;20,00
33069;PORTM;50,00
33069;PORTL;100,00
33070;PORT1000KJ;93,52
33070;PORTL;60,00
33070;PORTM;40,00
33070;PORTS;20,00
33072;PORT1000KJ;618,47
33072;KPL_VALM;300,00
33072;PORTS;200,00
33072;PORTL;400,00
33072;PORTM;300,00
33073;PORT1000KJ;297,90
33073;KPL_VALM;300,00
33073;PORTM;300,00
33073;PORTS;200,00
33073;PORTL;400,00
33074;PORT1000KJ;518,32
33074;KPL_VALM;300,00
33074;PORTS;200,00
33074;PORTL;400,00
33074;PORTM;300,00
33075;PORT1000KJ;230,65
33075;KPL_VALM;300,00
33075;PORTS;200,00
33075;PORTL;400,00
33075;PORTM;300,00
33077;PORT1000KJ;86,85
33077;PORTL;60,00
33077;PORTM;40,00
33077;PORTS;20,00
33079;PORT1000KJ;182,69
33079;KPL_VALM;300,00
33079;PORTS;240,00
33079;PORTL;390,00
33079;PORTM;300,00
33080;PORT1000KJ;193,86
33080;KPL_VALM;300,00
33080;PORTS;220,00
33080;PORTM;300,00
33080;PORTL;350,00
33083;PORT1000KJ;166,86
33083;KPL_VALM;300,00
33083;PORTS;220,00
33083;PORTM;300,00
33083;PORTL;350,00
33084;PORT1000KJ;210,28
33084;KPL_VALM;350,00
33084;PORTS;280,00
33084;PORTM;350,00
33084;PORTL;460,00
33085;PORT1000KJ;173,49
33085;KPL_VALM;300,00
33085;PORTS;240,00
33085;PORTM;300,00
33085;PORTL;390,00
33086;PORT1000KJ;172,27
33086;KPL_VALM;300,00
33086;PORTS;250,00
33086;PORTM;300,00
33086;PORTL;350,00
33088;PORT1000KJ;184,06
33088;KPL_VALM;300,00
33088;PORTM;300,00
33088;PORTL;390,00
33088;PORTS;240,00
33089;PORT1000KJ;169,59
33089;KPL_VALM;300,00
33089;PORTS;240,00
33089;PORTM;300,00
33089;PORTL;390,00
33090;PORT1000KJ;149,02
33090;KPL_VALM;300,00
33090;PORTS;240,00
33090;PORTM;300,00
33090;PORTL;390,00
33091;PORT1000KJ;27,03
33091;TL;4,50
33091;DL;90,00
33091;RKL;13,50
33091;PORTL;40,00
33091;PORTS;10,00
33091;PORTM;25,00
33092;PORT1000KJ;249,84
33092;PORTS;100,00
33092;PORTM;150,00
33092;PORTL;225,00
33093;PORT1000KJ;249,10
33093;PORTS;250,00
33093;PORTM;300,00
33093;PORTL;350,00
33094;PORT1000KJ;434,91
33094;DL;100,00
33094;RKL;15,00
33094;PORTL;250,00
33094;PORTM;200,00
33094;PORTS;150,00
33095;PORT1000KJ;33,66
33095;RKL;10,00
33095;PORTL;100,00
33095;PORTS;20,00
33095;PORTM;50,00
33096;PORTL;250,00
33096;PORTM;200,00
33096;PORTS;150,00
33096;PORT1000KJ;274,57
33096;DL;100,00
33096;RKL;15,00
33097;PORT1000KJ;83,41
33097;KPL_S;20,00
33097;KPL_M;60,00
33097;KPL_L;100,00
33097;PORTS;20,00
33097;PORTM;75,00
33097;PORTL;200,00
33098;PORT1000KJ;80,99
33098;PORTS;20,00
33098;PORTM;30,00
33098;PORTL;40,00
33098;KPL_VALM;40,00
33100;PORT1000KJ;76,33
33100;PORTS;20,00
33100;PORTM;30,00
33100;PORTL;40,00
33100;KPL_VALM;40,00
33101;PORT1000KJ;236,66
33101;DL;65,00
33101;RKL;11,00
33101;PORTS;135,00
33101;PORTM;175,00
33101;PORTL;200,00
33102;PORT1000KJ;40,96
33102;KPL_M;1,00
33102;DL;60,00
33102;RKL;9,00
33102;TL;3,00
33102;PORTS;20,00
33102;PORTM;50,00
33102;PORTL;100,00
33103;PORTL;250,00
33103;PORTM;125,00
33103;PORT1000KJ;230,87
33103;DL;100,00
33103;RKL;15,00
33103;TL;5,00
33103;PORTS;100,00
33105;PORT1000KJ;62,66
33105;KPL_M;2,00
33105;PORTS;15,00
33105;PORTM;30,00
33105;PORTL;50,00
33106;PORTS;150,00
33106;PORTM;200,00
33106;PORTL;250,00
33106;PORT1000KJ;437,98
33106;DL;100,00
33106;RKL;15,00
33106;TL;5,00
33106;KPL_M;100,00
33107;PORT1000KJ;409,15
33107;DL;80,00
33107;PORTS;120,00
33107;PORTL;300,00
33107;PORTM;230,00
33108;PORT1000KJ;70,42
33108;KPL_L;143,00
33108;KPL_M;115,00
33108;KPL_S;62,00
33108;PORTL;143,00
33108;PORTM;115,00
33108;PORTS;62,00
33109;PORT1000KJ;301,62
33109;DL;100,00
33109;PORTS;120,00
33109;PORTM;180,00
33109;PORTL;240,00
33111;PORT1000KJ;453,91
33111;DL;100,00
33111;RKL;15,00
33111;TL;5,00
33111;PORTS;150,00
33111;PORTM;200,00
33111;PORTL;400,00
33112;PORTL;60,00
33112;PORTM;30,00
33112;PORTS;15,00
33112;PORT1000KJ;47,61
33112;DL;100,00
33112;RKL;15,00
33113;PORT1000KJ;575,51
33113;DL;100,00
33113;RKL;15,00
33113;TL;5,00
33113;PORTS;150,00
33113;PORTM;200,00
33113;PORTL;300,00
33114;PORT1000KJ;67,60
33114;PORTS;15,00
33114;PORTM;30,00
33114;PORTL;60,00
33116;PORT1000KJ;208,53
33116;DL;60,00
33116;PORTS;20,00
33116;PORTM;40,00
33116;PORTL;60,00
33117;PORT1000KJ;614,63
33117;TL;5,00
33117;RKL;15,00
33117;PORTS;150,00
33117;PORTM;200,00
33117;PORTL;400,00
33118;PORT1000KJ;166,01
33118;DL;60,00
33118;PORTL;60,00
33118;PORTM;40,00
33118;PORTS;20,00
33119;PORT1000KJ;141,16
33119;DL;60,00
33119;PORTS;20,00
33119;PORTM;40,00
33119;PORTL;60,00
33120;PORT1000KJ;90,95
33120;DL;60,00
33120;PORTS;20,00
33120;PORTM;40,00
33120;PORTL;60,00
33121;PORT1000KJ;48,84
33121;DL;65,00
33121;RKL;10,00
33121;TL;3,00
33121;PORTL;30,00
33121;PORTM;15,00
33121;PORTS;5,00
33122;PORT1000KJ;709,12
33122;RKL;15,00
33122;PORTL;400,00
33122;PORTM;200,00
33122;PORTS;150,00
33122;DL;100,00
33123;PORT1000KJ;141,35
33123;PORTL;150,00
33123;PORTM;120,00
33123;PORTS;100,00
33124;PORTL;400,00
33124;PORTM;200,00
33124;PORTS;150,00
33124;PORT1000KJ;533,76
33124;RKL;15,00
33124;DL;100,00
33125;PORTS;150,00
33125;PORTM;200,00
33125;PORTL;400,00
33125;PORT1000KJ;642,34
33125;RKL;15,00
33125;DL;100,00
33126;PORT1000KJ;151,94
33126;DL;100,00
33126;RKL;15,00
33126;PORTS;250,00
33126;PORTL;350,00
33126;PORTM;300,00
33128;PORT1000KJ;49,08
33128;TL;3,00
33128;RKL;9,00
33128;DL;60,00
33128;KPL_M;1,00
33128;PORTL;100,00
33128;PORTM;50,00
33128;PORTS;20,00
33129;PORT1000KJ;286,63
33129;DL;100,00
33129;RKL;15,00
33129;TL;5,00
33129;KPL_VALM;150,00
33129;PORTS;100,00
33129;PORTM;150,00
33129;PORTL;200,00
33130;PORT1000KJ;41,62
33130;DL;60,00
33130;RKL;9,00
33130;TL;3,00
33130;PORTS;20,00
33130;PORTM;50,00
33130;PORTL;100,00
33131;PORT1000KJ;41,15
33131;KPL_M;1,00
33131;DL;60,00
33131;RKL;9,00
33131;TL;3,00
33131;PORTS;20,00
33131;PORTM;50,00
33131;PORTL;100,00
33132;PORTS;150,00
33132;PORTM;200,00
33132;PORTL;400,00
33132;PORT1000KJ;601,00
33132;DL;100,00
33132;RKL;15,00
33133;PORTL;400,00
33133;PORTM;200,00
33133;PORTS;150,00
33133;PORT1000KJ;582,95
33133;RKL;15,00
33133;DL;100,00
33134;PORTM;200,00
33134;PORTS;150,00
33134;PORT1000KJ;374,07
33134;DL;100,00
33134;RKL;15,00
33134;PORTL;400,00
33135;PORTS;150,00
33135;PORTM;200,00
33135;PORTL;400,00
33135;PORT1000KJ;537,72
33135;DL;100,00
33135;RKL;15,00
33136;PORTS;150,00
33136;PORTM;200,00
33136;PORTL;400,00
33136;PORT1000KJ;583,12
33136;DL;100,00
33136;RKL;15,00
33137;PORTS;150,00
33137;PORTM;200,00
33137;PORT1000KJ;522,71
33137;RKL;15,00
33137;DL;100,00
33137;KPL_VALM;250,00
33137;PORTL;400,00
33138;PORTM;200,00
33138;PORTS;150,00
33138;PORT1000KJ;334,45
33138;DL;100,00
33138;RKL;15,00
33138;PORTL;400,00
33139;PORTL;400,00
33139;PORTM;200,00
33139;PORTS;150,00
33139;PORT1000KJ;521,21
33139;RKL;15,00
33139;DL;100,00
33140;PORT1000KJ;64,42
33140;DL;13,00
33140;PORTS;25,00
33140;PORTM;30,00
33140;PORTL;35,00
33141;PORTS;150,00
33141;PORTM;175,00
33141;PORTL;250,00
33141;PORT1000KJ;267,80
33141;TL;5,00
33141;RKL;15,00
33141;DL;100,00
33142;PORTS;150,00
33142;PORTM;200,00
33142;PORTL;250,00
33142;PORT1000KJ;372,69
33142;DL;100,00
33142;RKL;15,00
33142;TL;5,00
33143;PORT1000KJ;122,76
33143;KPL_M;20,00
33143;PORTS;100,00
33143;PORTM;125,00
33143;PORTL;150,00
33144;PORT1000KJ;132,41
33144;PORTS;80,00
33144;PORTM;120,00
33144;PORTL;160,00
33145;PORT1000KJ;68,07
33145;DL;13,00
33145;PORTS;25,00
33145;PORTM;30,00
33145;PORTL;35,00
33147;PORT1000KJ;225,08
33147;RKL;15,00
33147;DL;100,00
33147;PORTS;50,00
33147;PORTM;95,00
33147;PORTL;190,00
33148;PORT1000KJ;72,92
33148;DL;13,00
33148;PORTL;35,00
33148;PORTM;30,00
33148;PORTS;25,00
33149;PORT1000KJ;82,30
33149;KPL_M;20,00
33149;PORTS;100,00
33149;PORTM;125,00
33149;PORTL;150,00
33150;PORT1000KJ;236,96
33150;DL;100,00
33150;RKL;15,00
33150;TL;5,00
33150;PORTS;100,00
33150;PORTM;150,00
33150;PORTL;200,00
33150;KPL_VALM;150,00
33151;DL;125,00
33151;RKL;20,00
33151;TL;6,50
33151;PORTS;1,00
33151;PORTM;2,00
33151;PORTL;3,00
33152;PORT1000KJ;63,16
33152;RKL;3,00
33152;DL;15,00
33152;PORTL;35,00
33152;PORTM;30,00
33152;PORTS;25,00
33154;PORT1000KJ;238,08
33154;KPL_M;15,00
33154;PORTS;30,00
33154;PORTM;60,00
33154;PORTL;90,00
33155;PORT1000KJ;64,36
33155;DL;13,00
33155;PORTS;25,00
33155;PORTM;30,00
33155;PORTL;35,00
33158;PORT1000KJ;61,10
33158;KPL_M;30,00
33158;PORTL;120,00
33158;PORTM;60,00
33158;PORTS;30,00
33159;PORT1000KJ;55,11
33159;KPL_M;30,00
33159;PORTS;30,00
33159;PORTM;60,00
33159;PORTL;120,00
33160;PORT1000KJ;265,65
33160;TL;5,00
33160;DL;100,00
33160;RKL;15,00
33160;PORTL;300,00
33160;PORTM;250,00
33160;PORTS;200,00
33160;KPL_VALM;250,00
33161;PORT1000KJ;410,95
33161;RKL;15,00
33161;DL;100,00
33161;TL;5,00
33161;PORTS;200,00
33161;PORTM;250,00
33161;PORTL;300,00
33161;KPL_VALM;250,00
33162;PORTL;250,00
33162;PORTM;200,00
33162;PORTS;150,00
33162;PORT1000KJ;439,17
33162;DL;100,00
33162;RKL;15,00
33162;TL;5,00
33163;PORT1000KJ;377,27
33163;TL;5,00
33163;DL;100,00
33163;RKL;15,00
33163;PORTL;300,00
33163;PORTM;200,00
33163;PORTS;150,00
33163;KPL_VALM;200,00
33164;PORT1000KJ;377,79
33164;DL;100,00
33164;RKL;15,00
33164;TL;5,00
33164;PORTS;150,00
33164;PORTM;200,00
33164;PORTL;400,00
33167;PORTL;200,00
33167;PORTM;150,00
33167;PORTS;100,00
33167;PORT1000KJ;1592,10
33167;TL;5,00
33167;RKL;15,00
33167;DL;100,00
33168;PORT1000KJ;117,09
33168;KPL_L;12,00
33168;KPL_M;8,00
33168;KPL_S;4,00
33168;PORTL;15,00
33168;PORTM;8,00
33168;PORTS;4,00
33169;PORT1000KJ;528,93
33169;RKL;15,00
33169;DL;100,00
33169;TL;5,00
33169;PORTM;200,00
33169;PORTS;150,00
33169;PORTL;400,00
33170;PORT1000KJ;377,33
33170;PORTS;100,00
33170;PORTM;160,00
33170;PORTL;215,00
33171;PORT1000KJ;331,99
33171;PORTS;100,00
33171;PORTM;160,00
33171;PORTL;215,00
33173;PORT1000KJ;283,10
33173;DL;85,00
33173;RKL;12,00
33173;PORTS;125,00
33173;PORTM;200,00
33173;PORTL;300,00
33174;PORT1000KJ;155,68
33174;PORTL;230,00
33174;PORTM;140,00
33174;PORTS;80,00
33175;PORT1000KJ;117,88
33175;DL;75,00
33175;PORTS;60,00
33175;PORTL;170,00
33175;PORTM;100,00
33176;PORT1000KJ;278,66
33176;DL;85,00
33176;RKL;12,00
33176;PORTS;125,00
33176;PORTM;200,00
33176;PORTL;300,00
33178;PORT1000KJ;44,37
33178;TL;4,50
33178;DL;95,00
33178;RKL;14,00
33178;PORTL;10,00
33178;PORTS;3,00
33178;PORTM;6,00
33179;PORT1000KJ;372,34
33179;DL;100,00
33179;RKL;15,00
33179;TL;5,00
33179;PORTM;200,00
33179;PORTL;250,00
33179;PORTS;125,00
33181;PORT1000KJ;121,03
33181;KPL_VALM;25,00
33181;KPL_S;25,00
33181;PORTS;70,00
33181;PORTM;125,00
33181;PORTL;175,00
33182;PORT1000KJ;531,72
33182;PORTM;150,00
33182;PORTL;200,00
33182;PORTS;100,00
33183;PORT1000KJ;310,82
33183;DL;85,00
33183;RKL;12,00
33183;PORTL;300,00
33183;PORTM;200,00
33183;PORTS;125,00
33185;PORT1000KJ;220,31
33185;KPL_VALM;300,00
33185;PORTS;240,00
33185;PORTM;300,00
33185;PORTL;390,00
33189;PORT1000KJ;148,29
33189;DL;100,00
33189;RKL;15,00
33189;PORTL;250,00
33189;PORTS;125,00
33189;PORTM;200,00
33189;KPL_VALM;200,00
33190;PORT1000KJ;137,92
33190;RKL;15,00
33190;DL;100,00
33190;PORTS;125,00
33190;PORTL;250,00
33190;PORTM;200,00
33190;KPL_VALM;200,00
33194;PORT1000KJ;180,73
33194;KPL_VALM;300,00
33194;PORTS;240,00
33194;PORTM;300,00
33194;PORTL;390,00
33197;PORTS;150,00
33197;PORTM;200,00
33197;PORTL;250,00
33197;PORT1000KJ;583,50
33197;TL;5,00
33197;RKL;15,00
33197;DL;100,00
